eb93fca2-325b-41cf-9904-7bdd79bf30a3,1/1/99,Guatemala,NULL
3b8a177c-9e34-46bf-906e-9bc5d7a04481,1/1/94,Colombia,Spanish
e1fcf870-be23-4167-a473-59989c824479,1/1/17,Mexico,NULL
7e1f673f-5b30-47a5-821d-1a4d1acc87b7,1/1/09,Philippines,NULL
9d6ee033-ca36-47c3-b873-9b86901c01bc,1/1/97,Lithuania,NULL
b8078379-1750-4156-93fa-778fee38c503,1/1/83,Vietnam,Vietnamese
5705e204-ebf0-4694-a86a-ba5e7237e4df,1/1/17,Brazil,NULL
ef8c8982-ed3d-4986-a91a-0862b7e79e21,1/1/09,Vietnam,NULL
c293d11b-a1f6-4b10-bb53-62a4e94226e7,1/1/05,Vietnam,NULL
22d872b1-4a72-4342-9187-1111993e86eb,1/1/05,Vietnam,NULL
f83c253b-3148-45a3-8f05-9e9c250f6c44,1/1/17,Bolivarian Republic of Venezuela,NULL
3cd9badc-b800-45d7-93b6-bd075e18f11c,1/1/06,Vanuatu,NULL
94ad440c-1ceb-407d-b441-6d6722fde420,1/1/07,Vietnam,NULL
e532270e-748b-4280-9752-93c5d10ed14a,1/1/07,Vietnam,NULL
748cc4c2-a58a-4118-9db1-388dec8db81c,1/1/07,United Kingdom,NULL
3da9fd38-f12f-47da-81d2-42214d02b6ef,1/1/00,Vietnam,Vietnamese
c76eaf41-e5f1-4141-af6a-83ecfa6f3f5b,1/1/03,Vietnam,Vietnamese
8f0a9edb-917a-455f-b3ce-b59b2bc309fe,1/1/17,Vietnam,Vietnamese
9a44a407-2b8c-4a98-99c9-859bc9fa567f,1/1/94,Vietnam,NULL
f05bda7e-38bf-4e01-a685-9f2c763d92a0,1/1/95,Paraguay,NULL
5a9d2520-3d76-4c9f-89e3-2033510ea0cf,1/1/10,Mexico,NULL
ba938ac6-7edb-42cd-98cb-0dc52339541e,1/1/17,World,NULL
04f15fc2-fbad-4be0-87ca-06dd9a26b936,1/1/17,Mexico,Spanish
9c6fd806-5001-4aa9-ab1d-1cc3d9df5741,1/1/97,Colombia,Spanish
76733d4c-5505-46f4-b8ad-e3586553a812,1/1/17,Colombia,NULL
a72b65e2-485d-4a32-b3dd-5a62331cca95,1/1/17,Colombia,NULL
b9b5b4ea-1c8a-4d9e-8191-bba9c96e18b2,1/1/95,Colombia,NULL
532680b4-ea58-4b13-bf2d-d3ebc1058358,1/1/99,Mexico,NULL
82de00a3-6723-40b6-b26d-3ebe36e4ef04,1/1/94,Turkey,NULL
634566a0-fe10-44c7-82fc-2bde358a283a,1/1/50,Colombia,NULL
37f6073f-6eef-4aed-a3d2-77dfe0899095,1/1/01,El Salvador,NULL
eecea297-3d21-4ca7-8ac1-09d0e2bc75ec,1/1/12,Mexico,NULL
23fd3085-dd20-47dd-87b8-4b891591d1cc,1/1/17,Spain,NULL
747476b4-26b3-4464-b03f-08ea9897c19a,1/1/08,Uruguay,NULL
4c0a3e44-2c05-41e7-a708-3292620e61e0,1/1/94,Peru,NULL
62f9d86e-2131-4cfb-9706-640a95b95ceb,1/1/80,Brazil,Portuguese
6f33ac17-fed5-4bbe-9c20-2f084c367fb4,1/1/06,Dominican Republic,NULL
beed4656-266a-4252-b922-5d2aeaed26b1,1/1/06,Dominican Republic,NULL
2529e8a4-76ba-4fe5-bae1-7deb9c521b9a,1/1/06,Dominican Republic,NULL
5de023ad-618e-4e71-8bfe-025cff83ed1e,1/1/06,Vietnam,NULL
fa5921dc-9b24-47d3-921a-0e7db83013ff,1/1/10,Mexico,NULL
be7700e5-3368-40db-9aec-af49c3ec808c,1/1/99,Mexico,NULL
2a897590-c6e6-4ee5-86d4-2be96215ee3c,1375-10-12,Iran,NULL
155d5f6b-1f1f-4730-97c0-727590f81d9f,1/1/08,Vietnam,Vietnamese
925f48fa-fedb-4f80-b6ad-d71cc1c15a19,1/1/06,Vietnam,NULL
12d061a2-964b-49cc-a293-69e9584910e6,1/1/05,Philippines,NULL
dd099367-30a8-4e38-b7dd-1ec404e35faa,1/1/04,Vietnam,NULL
35a285fd-2cfd-4b9c-bdc9-df3fef18f5ea,1/1/17,Poland,NULL
88327d2a-dbc7-4fcd-beb4-eb537b1ff29a,1/1/56,Poland,Polish
a09b849d-e66b-4b97-985e-658808302bd0,1/1/56,Poland,NULL
1196c2e1-ebf8-4e2e-8fca-13741255f81c,1/1/07,Vietnam,NULL
f33b239c-8300-4085-ab73-17631fe0a4bc,1/1/80,Colombia,Spanish
b3294592-9149-4ccf-9609-8ceeebffcf8e,1/1/97,Uruguay,NULL
7c09ed70-291e-4569-9dd1-53f91b0ff79d,1/1/17,Afghanistan,Persian
a3018f1c-abaf-441c-9392-43f32c357a5a,1/1/84,Bolivarian Republic of Venezuela,Spanish
fed661ad-85fb-4fd1-bdf6-cc2c4c8f9003,1/1/95,Ecuador,NULL
5889e3d3-9706-4031-9336-6616efff2b84,1/1/94,Vietnam,NULL
44c05693-807e-43c7-8d7d-b26da07c579d,1/1/17,United States,NULL
b8c1cafc-4ea3-448f-ab14-4c454b57ff9f,1/1/01,Vietnam,NULL
bfddc4e2-c500-4f5f-a133-449b6ae067eb,1/1/02,Philippines,Filipino
c299e607-c59e-4951-b1ef-04591d37c097,1/1/88,El Salvador,NULL
fe9a45cb-b572-4ca7-bf1d-3098795efdda,1/1/17,Colombia,Spanish
bbc3e007-0151-4481-a6ec-55593170db0e,1/1/17,Ecuador,NULL
5cd73a8e-51ef-49c0-a3bb-6fbf7a95da6a,1/1/82,Ecuador,Spanish
69437150-2748-4c74-acdb-27fe1bd44cd2,1/1/17,Vietnam,NULL
7fa07ebd-cebd-437f-981c-ed112cc70736,1/1/88,Peru,Spanish
938ac11c-f4b2-43cf-a031-03f3309b970e,1/1/86,Mexico,NULL
970d0284-5008-4d0b-a707-74d8a9259362,1/1/17,Bolivarian Republic of Venezuela,NULL
959908d9-8d77-42e6-9ed8-4cd77dad76b6,1/1/85,Argentina,NULL
9f3d55f4-2c96-4ffa-84da-5defc64d522a,1/1/08,Colombia,NULL
7daab0dc-0744-4fbf-a09e-fd44406e740b,1/1/06,Nicaragua,NULL
43d7f375-64ac-495d-903d-6c76a1bb6596,1/1/03,Turkey,NULL
704a7161-1c80-403d-b3ca-ab903fc7856c,1/1/84,Argentina,NULL
a7627e5b-b00c-44f3-8b32-64cad013ce0e,1/1/10,Peru,Spanish
1c817635-079e-468a-bb17-b02ebe608c19,1/1/15,Colombia,NULL
4109819e-c153-412a-be77-b04eb3f4c4eb,1/1/94,Colombia,Spanish
a52c78fa-e872-4936-be79-b7cc5af2e8ca,1/1/11,Ecuador,NULL
3657d883-bfb3-4f02-ac4a-324abe47a5f4,1/1/11,Ecuador,Spanish
16985312-1cb6-4a06-b2b2-feae2d01f149,1/1/06,Vietnam,NULL
860986dd-4011-4422-bdce-59e15dd46f2e,1/1/86,United States,English
56316ff6-c9a1-421d-96f6-8b48d77105e0,1/1/62,Spain,NULL
8f3e7e5a-7bcb-4e72-9882-20f45b09847a,1/1/03,Vietnam,NULL
ca22b32e-355d-4d5f-8cc8-109606c8e25c,1/1/09,Åland Islands,NULL
236d1672-89f7-4b75-92c7-7d53386551ca,1/1/02,Turkey,NULL
5ffda751-b462-4bba-955e-8a19fefc8b9d,1/1/06,Vietnam,NULL
e63911ad-0ead-494c-9354-98c69dff85fd,1/1/97,Turkey,NULL
58ce1e39-33ff-4680-851d-f9ef7fcd70f9,1/1/75,Vietnam,NULL
313cd08f-a235-45bf-8e21-214fdbc33ed6,1/1/04,Vietnam,NULL
b0ab2e01-593c-46a5-b9ed-acda3ed2789b,1/1/01,Qatar,NULL
3cf74d54-4c7d-489c-a1f0-50e545dd671b,1/1/17,Bolivia,English
77a9c7de-1fca-493f-82e3-2f845042ecd3,1/1/17,Greece,Turkish
1274e762-ba14-423f-ba0c-f1446499c926,1/1/03,Colombia,NULL
1a069fd2-0591-460b-bbef-81947f8f4993,1/1/00,Islamic Republic of Pakistan,NULL
8af9eb53-1f8f-4583-89fd-9183b34aba99,1/1/17,Philippines,NULL
9ada9d3a-c37e-4fa6-82e7-3e4b304f01d1,1/1/10,Vietnam,NULL
8939d839-2cf2-46a5-9cc5-6a9a58191e06,1/1/05,Bolivarian Republic of Venezuela,NULL
94abec26-48d9-4672-b153-e2f66af24a0e,1/1/05,Bolivarian Republic of Venezuela,NULL
e85df879-a24e-4de2-83d0-0a05716109c7,1/1/76,Bolivarian Republic of Venezuela,Spanish
d6165a18-d2da-4918-bb62-caf6bb42c095,1/1/11,Mexico,Spanish
d199d13d-f69e-4135-a6c8-8526c05aee3d,1/1/11,Mexico,NULL
9e27d386-e159-4db7-899f-8e6a40d7d7b5,1/1/02,Vietnam,NULL
8a1210f1-9429-4c43-b535-d3cc4627f67d,1/1/03,Argentina,NULL
c2a40902-d9a4-4b1a-ab84-46c3cbf37d2f,1/1/59,Chile,NULL
779d3de2-9fd8-4c15-8781-0e31fa34955b,1/1/04,Turkey,NULL
018a7877-a1c6-4c65-8ce6-4579def54b60,1/1/17,Colombia,NULL
d1a10515-d815-46b8-9fd5-5747f2f6aeec,1/1/08,Guatemala,Spanish
1c1f5a7d-b552-4007-8121-0f541b12eba7,1/1/61,Vietnam,NULL
1bd5977a-4de0-4c42-8918-4e5e75ef803e,1/1/03,Guatemala,NULL
15628f75-a3e4-4e9d-9e6e-d35376d74492,1/1/67,Guatemala,Spanish
c32fcd96-cc6b-4cb9-a869-33e5e40d9a91,1/1/04,Bolivarian Republic of Venezuela,NULL
a05b67eb-d6dc-4de3-995b-bea487342ff4,1/1/17,Peru,NULL
32577c0b-5341-459b-9ca2-4d8c9c8ce772,1/1/96,Colombia,NULL
e54e6acd-b088-435d-b156-9d60e926e5fc,1/1/85,Vietnam,Vietnamese
166b0737-e765-4273-bb08-bd7612139a03,1/1/06,Vietnam,NULL
fdf32c94-36b2-493a-9e65-cc5fc4ddca7a,1/1/08,Colombia,Spanish
69885c5d-aaee-4489-8bd5-760a76c104cd,1/1/17,Vietnam,NULL
3577c780-e12a-4522-b204-7acca8f98bcd,1/1/17,Vietnam,NULL
57588fab-709c-47be-83fd-8b7cd2db462c,1/1/08,Vietnam,Vietnamese
c6051f8e-e38c-466d-985e-b68a85d86662,1/1/08,Vietnam,NULL
d7882b7d-0cdb-42e1-8f74-3345523b0561,1/1/08,Vietnam,NULL
0f6dfee5-2b0a-462f-a66c-edb56187144e,1/1/17,India,NULL
04dd2cfe-76eb-4480-9bd6-1a3c3f6b35b7,1/1/00,Vietnam,NULL
c1af70e9-9a72-4980-a152-c9f80dbce2c6,1/1/17,Vietnam,Vietnamese
5495fa59-625a-4223-832a-92640adbe687,1/1/68,Philippines,NULL
0c846430-3f62-45c0-98f4-81b165a6371d,1/1/00,Islamic Republic of Pakistan,NULL
775e8e7d-7082-496a-83f7-4e011afc374c,1/1/17,Vietnam,Vietnamese
23789326-9e42-4ba0-97ee-d26f4d16bec2,1/1/08,Vietnam,NULL
9340496d-c18b-49ad-9e83-8d902dcc101d,1/1/08,Vietnam,Vietnamese
483dbe77-4191-4bce-93e5-803ed12acc48,1/1/09,Vietnam,NULL
80aed08a-ed15-4d89-927c-397337b1f649,1/1/93,Mexico,NULL
5e08f7e0-acab-4a47-add7-bc3b80e94c20,1/1/07,Vietnam,Vietnamese
a5f1e249-95e3-49cc-8409-01ad9c3e8b86,1/1/17,Vietnam,Vietnamese
a0615089-ecae-484e-a8fa-9f48b8880819,1/1/05,Vietnam,NULL
0fc4af9c-62c1-4c4b-b127-6792528a314b,1/1/05,Vietnam,NULL
8156f653-c8bf-4ff7-bab0-6a7ef4fc0657,1/1/08,Mexico,Spanish
48f34c28-e705-4470-a5f4-f4532e3ec7f4,1/1/00,Peru,NULL
4c9b8bd5-3605-406e-88fd-0cf28e01ca87,1/1/00,Peru,Spanish
7b4ecbee-6947-43f3-a884-21358b886627,1/1/17,Colombia,NULL
6be164fd-429e-457f-9e39-51ad1b655551,1/1/06,Bolivarian Republic of Venezuela,Spanish
75019e3c-90bb-4d09-9d51-e29bdb026333,1/1/93,Azerbaijan,NULL
31b3551a-f85a-4923-9412-6ebedea6f5f2,1/1/00,Mexico,NULL
26818647-35f5-4256-ad8c-9727aae8c576,1/1/17,Argentina,NULL
81f8d0fd-721b-4fe8-adf7-33b2d439f788,1/1/07,Vietnam,NULL
dc0ced38-18fe-4bc0-a5a8-93934965fe00,1/1/84,Mauritania,Spanish
b45d98ca-9118-431e-829e-7621760be616,1/1/04,Vanuatu,NULL
38df2034-70c9-4113-a24c-7428200b1590,1/1/92,Colombia,NULL
6b7585be-242b-4a44-9397-ad0e368f4d4e,1/1/07,Brazil,Portuguese
8c35f3f3-2e07-4ea8-baf3-ceceec1612af,1/1/84,Mexico,Spanish
42db0647-5d41-48c6-9e8d-dca211795796,1/1/17,Vietnam,NULL
8e915b7e-2a6b-4e29-b00d-ccf97411906b,1/1/90,Vietnam,NULL
977bf28b-6211-4032-bc09-9fdf76663a66,1/1/99,Vietnam,NULL
732cdb77-b8ec-4c06-9b18-64749253b4ed,1/1/17,Bolivarian Republic of Venezuela,NULL
53509188-148d-49f8-b0ad-6abb6b63c9e0,1/1/07,Vietnam,NULL
61e233df-a10a-42f4-87f1-f99cdb05cbb0,1/1/09,Syria,NULL
40f8dc86-36ba-476e-b708-3e08c91ee882,1/1/03,Vietnam,NULL
6b1beb0b-af90-4eac-ac2e-f288aace532c,1/1/03,Vietnam,NULL
12bddd0e-7668-4fe9-a8ee-97ef1fda1d2c,1/1/92,India,Marathi
100f6409-5eed-4093-b0cf-7b8c706fab5d,1/1/95,Dominican Republic,NULL
aa467204-3336-4b2b-b41d-3b3d6e7994e6,1/1/02,Vietnam,NULL
3e926ad0-b3f8-47b2-94cb-20eac66e8115,1/1/03,Vietnam,NULL
c8846342-9ccc-4b9f-9cd1-0040875a77af,1/1/54,Turkey,NULL
2ac4cf29-e7d9-4c49-80bf-667a6af3c4f9,1/1/84,Vietnam,NULL
daeb716f-808d-4024-a34e-a31f49fbaf25,1/1/88,Turkey,NULL
909cc95b-52e2-45d4-9d9a-4929bef6602b,1/1/17,Vietnam,NULL
21d4db8b-4737-45d4-a6d5-aecdc7ead644,1/1/99,Philippines,NULL
4370bad3-2247-4ad5-bcf8-a9b8dca91bc6,1/1/07,Europe,NULL
1b81e3b8-f3cf-448c-bb2c-bc812d78538b,1/1/17,Argentina,NULL
ef41d9e5-2442-4d01-b100-0a95eca2838f,1/1/17,Vietnam,NULL
74d87f7d-e945-47bf-b7c0-18bd3cb00a54,1/1/17,Vietnam,NULL
62e246f2-c3b0-4841-92d3-9f933660ef4e,1/1/99,Vietnam,NULL
dc277a5a-c84a-4fc4-bd34-04681f94ba3f,1/1/97,Ecuador,English
69e32616-002e-4d7a-a084-b96a94f43700,1/1/17,Vietnam,NULL
cdbbfde2-a8af-4aea-a893-1cde43ac2d26,1/1/01,Vietnam,NULL
478d75ab-6457-43ab-a502-58f4af5a30f7,1/1/08,Colombia,Catalan
06a06c7d-389d-4c71-b3b6-a8a0dc63748c,1/1/04,Vietnam,NULL
5e157a48-9129-4b70-aacb-c63c0b3b09c2,1/1/04,Vietnam,NULL
93cf4413-aff1-41db-acee-3a76290e71d5,1/1/75,Egypt,NULL
52c38e10-f225-4261-bc8c-d9e50bf1a4c6,1/1/08,Bolivarian Republic of Venezuela,English
475f99ae-418b-4464-8c06-3043e66c1dbf,1/1/82,Bolivarian Republic of Venezuela,Spanish
e926269e-91c4-492e-a7de-2feab04e8139,1/1/84,Honduras,NULL
c62513ba-c938-4bd1-865b-138344d88d38,1/1/01,Turkey,Turkish
bbcf35d3-f8ec-43c0-87db-2eb8ade19d65,1/1/03,Colombia,NULL
e45df343-d54b-4513-9f52-7665e579bc28,1/1/98,Peru,NULL
1d6825c2-4cc3-4c91-9297-ad681c417c16,1/1/98,Turkey,NULL
fd6768a0-46c8-409e-b98e-bdd149df9e76,1/1/60,Chile,NULL
36e721a8-1721-4ef7-b6bc-3d2807ef38a4,1/1/95,Mexico,Spanish
ea5194d4-0e87-446b-8447-b21376c66125,1/1/95,Colombia,NULL
29ec60e3-91fd-4669-b2f5-5f6c75313b07,1/1/10,Colombia,NULL
fef68e77-c3c7-42bd-838e-81ab891fc9c9,1/1/10,Colombia,NULL
1ef7648e-d227-43a5-90c3-8ab3752b15d6,1/1/17,Argentina,Spanish
2efffe19-8abe-4ce2-a0d8-2b97aeab745e,1/1/03,Vanuatu,Vietnamese
7a17b439-5fc0-40bf-b646-714e39aa7b2b,1/1/08,Vietnam,NULL
808ea2a8-617b-442a-b760-f35bb72bd14b,1/1/08,Vietnam,NULL
ed55a4b1-8e16-45c2-a881-59d5d4214104,1/1/08,Vietnam,NULL
db612be7-c791-4bec-bfd9-53de0caf42dc,1/1/17,India,NULL
78f7fd03-5e30-40a8-882a-37d10e37c8c8,1/1/01,Vietnam,NULL
dd5ebedf-f456-4605-939a-f77202ea9e34,1/1/99,Vietnam,NULL
bea21fee-34a1-4680-a584-7065e529f654,1/1/07,Vietnam,NULL
fdf713f2-6a4a-4037-9e9a-1d91053b5c62,1/1/82,Egypt,NULL
833aedf1-790d-4065-8ee8-442727d8c939,1/1/03,Colombia,NULL
109c0121-b1e4-44b9-b0a6-bc85caaa7cd6,1/1/05,Vietnam,NULL
03656e01-3bfb-4773-8c9d-d0b15fbc668a,1/1/01,Azerbaijan,NULL
6469310d-52c3-485e-a301-e61a1072f523,1/1/97,Turkey,NULL
5fe6270e-38cc-407c-b2ff-15e74283a9b3,1/1/00,Georgia,NULL
38a3ebd7-a8d1-4e72-94b7-4dfcb6f12dfa,1/1/04,Vietnam,NULL
3e99dc83-5f5d-4673-b22a-f017b194de65,1424-11-09,Armenia,NULL
4f7e8bb7-9692-4332-a3d7-b5b62e6a9c04,1/1/07,Vietnam,NULL
5ad2f156-4215-4035-9f62-2ab9514f5a3c,1/1/17,Vietnam,NULL
54ddd8b0-f67b-4697-901e-09f4a6a0602a,1/1/08,Vietnam,NULL
5bd25752-8ca4-487a-91fb-5b8c5b008156,1/1/08,Vietnam,NULL
7be1e381-1de4-4041-9c9e-ce216af87ba4,1/1/76,Ecuador,NULL
e460f718-9c9e-482c-8150-f5b1a670c691,1/1/07,Turkey,NULL
d9676707-0b72-4e99-a899-5e1dbac6465a,1/1/05,Vietnam,NULL
69c3a362-c0b9-4a12-b302-91e3504af82d,1/1/17,Vietnam,NULL
8e725f9c-5742-4fef-bd2b-10ff046f5647,1/1/17,Vietnam,NULL
798df423-19a5-4b13-b6c0-34d809c38ff0,1/1/03,Ecuador,NULL
1eb3126e-d744-4b38-8517-c0de7f85b0a8,1/1/06,Europe,NULL
d6ae322a-4534-453f-98e6-dfa4b39223d9,1/1/96,Vietnam,Vietnamese
ce77a270-8d36-4e29-abec-4c778a9ea8b9,1/1/12,Uruguay,Spanish
25ca40a4-38b9-490f-892e-9ef6cd7c9f35,1/1/17,Bolivarian Republic of Venezuela,NULL
eaf71e3c-aace-4431-803f-4cc4fb5e0f88,1/1/00,Colombia,NULL
7be7c94d-80ef-45c9-87b2-eb2a303d758b,1/1/98,Ecuador,NULL
9aef4340-759c-4cd9-9b87-3ca43b721021,1/1/79,Ecuador,NULL
86f94853-d24a-4414-aa44-4f5eac69b73a,1/1/97,Chile,NULL
80494845-e8e5-4219-8656-7dd0510b4316,1/1/10,Latin America,Spanish
3c7ba158-b1aa-4579-9cb4-dceacbb0b384,1/1/13,Bahamas,NULL
36ea24ac-996d-4acf-a186-2e3155345421,1/1/02,Uruguay,NULL
509bf19d-5f64-40a4-bfbb-0054eb9bdcbd,1/1/07,Vietnam,NULL
e0757fe2-bdcb-4e97-9cf4-59b5dcc0743b,1/1/00,Vietnam,Vietnamese
99a508e4-1375-492b-a3ca-bf4316075737,1/1/06,Australia,NULL
ffdbca63-3865-4909-bcca-9a366ef4c75c,1/1/04,Vietnam,NULL
b5fab6c3-f11d-4baa-b2da-7dea5f7e899e,1/1/17,Afghanistan,NULL
c8e59e27-92be-4329-abab-d509f4c0a19b,1/1/99,Ecuador,NULL
f2fea1f4-2874-4460-84cb-33f5a4ccee01,1/1/02,Philippines,NULL
e32c3f9f-a640-438a-aabf-bb91c7e1c2f0,1/1/02,Philippines,NULL
90943f59-54a7-4628-bb16-d0a0c8a19900,1/1/03,Vietnam,NULL
dee65984-864e-41a7-aeaa-23dc53bab2a0,1/1/07,Vietnam,NULL
090015a5-d872-4d4e-ba2d-6eadb89ba9bd,1/1/07,Vietnam,NULL
b0b17344-1417-4a9f-9f79-d18c98969683,1/1/04,Vietnam,Vietnamese
4d9f9a62-4b92-448a-a4f6-7a6e60d182f1,1/1/07,Vietnam,NULL
49561c8d-2d25-4cdb-8e71-69941ff1c429,1/1/07,Vietnam,Vietnamese
91f3df12-808a-407c-b9b8-55ab161f0de3,1/1/06,Turkey,NULL
9e26ff77-daa5-49be-a8d0-3b616ce7f3da,1/1/05,Vietnam,NULL
e9ff78f1-1dd3-44bf-85ab-b96f9654c67b,1/1/80,Peru,NULL
72a8a286-20bf-4584-b75c-53ce6ebb34d9,1/1/03,Turkey,NULL
a006aa28-3e72-4eff-afd2-8ef5d8ce560b,1/1/08,Vanuatu,NULL
58d40e71-3257-457d-a503-776139796d62,1/1/99,Spain,NULL
deba9e92-a2b9-4587-bb67-82eb5d685d2d,1/1/99,Spain,NULL
f0ad3224-4d2e-440e-9bcf-72d3515ecbef,1/1/11,Costa Rica,Spanish
665d58dc-e69a-40e1-b2ca-c48534c0deb7,1/1/17,Puerto Rico,NULL
f97d96f7-0d80-4cc3-a993-119b7ab75403,1/1/94,Peru,NULL
2445768d-26da-40d1-97e7-f1d0a01bc814,1/1/00,Guatemala,NULL
21d715ec-32e6-4c44-9415-675b97edafc3,1/1/02,Colombia,NULL
75ad22a3-f483-4217-8aa2-ecf45de10e35,1/1/11,Chile,NULL
534f0d14-afb4-47c6-b200-59255729f5b1,1/1/01,Colombia,NULL
8743ffd5-129d-49d5-8a0b-a175418c5ee7,1/1/17,Latin America,NULL
98010b7f-9e1f-4f45-9a0b-4da1d5bfb9a2,1/1/88,Nicaragua,NULL
1e91acb8-5fcd-48d5-9c14-b715b3edd27e,1/1/75,Mexico,NULL
c9ed6f3d-0c1f-4b38-8ec7-15c22a92a392,1/1/17,Colombia,Spanish
66a33ff7-4ac7-4b3b-8838-99a7d9d9d5e8,1/1/03,United States,NULL
f3d6e1dc-f08b-46f1-be29-dca0690cf97a,1/1/95,Vietnam,NULL
711aac50-7d9a-4e29-b41e-5e4d5af903ae,1/1/95,Vietnam,NULL
6d94ec71-c368-44a7-bd92-3e8ada70bc41,1/1/98,Vietnam,Vietnamese
fe4be084-e2b1-46b7-afc0-0c8442b892b7,1/1/09,Albania,NULL
9c999d56-213f-428c-a9bb-bc540a82a6b6,1/1/16,Mongolia,NULL
a7865a80-29da-4be0-bda2-eb144534e9d1,1/1/15,Vietnam,NULL
3079921c-981d-4b3c-bc00-e5b5a2ff308d,1/1/01,Vietnam,NULL
0ebe7fb7-3b85-40a3-8d78-f077596c11a6,1/1/01,Vietnam,NULL
8a9f7e9b-1d70-4de1-9583-276d850bc3e1,1/1/06,Vietnam,NULL
80a85153-0ef8-4d89-9e3d-55f4af7f390a,1/1/01,Vietnam,Vietnamese
a86e8a73-c39f-4f2a-bd7f-9fb2fada5ea2,1/1/87,Chile,NULL
3b385b29-7a14-4fd2-a443-c4b2bf249d87,1/1/06,Vietnam,NULL
6f898cd6-7251-4b02-891d-c3d386a5c132,1/1/06,Vietnam,NULL
5637b751-0e76-4a85-8aa3-6e2bfe18d9fc,1/1/04,Vietnam,NULL
0cc459a0-f873-4e55-b16a-260918ef8569,1/1/99,Slovakia,Slovak
86673206-f076-4a97-89a6-e281e69699ab,1/1/00,Vietnam,NULL
a348a2ca-a7b2-4181-a87a-426e0d21a165,1/1/06,Japan,NULL
76363cb5-eb13-41bd-8074-4de61207eb57,1/1/80,Ecuador,NULL
1d7d2f96-19a7-493b-bb34-c89524efcea2,1/1/90,Peru,NULL
d1f9d85e-5090-4ab0-9d00-273143d52f2a,1/1/68,Turkey,NULL
0aee2f73-627f-40bf-881b-d4966c15d37c,1/1/99,Chile,NULL
b46b1247-a274-478c-a556-043ae1bcf3d9,1/1/17,Colombia,NULL
3b9588e0-f31f-46d8-acda-b4eaa6e11529,1/1/03,Argentina,NULL
51766e1a-32e5-4fec-881c-9982277dca8a,1/1/06,Colombia,NULL
63dde589-85e8-417e-9eee-c1c27b16deee,1/1/99,Colombia,NULL
5afe074d-3ef4-4da1-8eb3-f6bc2e8a8a91,1/1/02,Dominican Republic,NULL
0c27d198-ecba-4ada-a2ea-fd90116d507a,1/1/83,Turkey,Turkish
fcaa7859-4bb5-441d-b65d-5ecaf4279835,1/1/95,Philippines,Filipino
0f8b5fb3-d580-41a8-bf5c-807ff7eadc9e,1/1/72,Bolivarian Republic of Venezuela,NULL
bfebbf50-2ad8-4e74-a54a-ef84c66af6c7,1/1/10,Paraguay,NULL
a84061a7-a8cd-46a3-8b0b-40a706a9f0a1,1/1/02,Vietnam,NULL
5a37166e-07c6-4a4e-90b6-13290c33df22,1/1/97,Vietnam,NULL
2cd2b2e4-fde9-42d6-afd8-de64e7cf4f1a,1/1/17,India,NULL
c56f81ac-5bc7-4096-9e85-061c270a9dfe,1/1/17,Turkey,NULL
dca6f405-036c-45e0-9ae6-c2d3e89b2ef7,1/1/03,Turkey,NULL
4dddbbc1-a02e-48b9-8e7e-ad0564478a1a,1/1/17,Vietnam,Vietnamese
3c04651d-043a-40a1-8913-6c49b3aa5a50,1/1/09,Vietnam,NULL
debb5bb7-8dc9-4ff0-a93f-7e9d83b61854,1/1/05,Vietnam,Vietnamese
58627a66-03b0-4ea3-86b2-311a2977d094,1/1/01,Vietnam,NULL
4de1bb2a-c86b-41aa-b3cb-cd00f98fcf5c,1/1/02,Vietnam,NULL
51d4c600-6154-459b-bc0e-9c76444f34e5,1/1/02,Vietnam,NULL
0455df0e-1567-473b-8530-99f279ab93b1,1/1/04,Turkey,NULL
cdafee50-d688-4f8b-8d4f-4bdb4af37e4a,1/1/05,Vietnam,NULL
15fbecf6-b559-4995-83ef-20ba9186065c,1/1/05,Vietnam,NULL
b3341a8f-6100-4644-bc2a-1329eab5e775,1/1/94,Paraguay,NULL
0b3aec5c-08cb-483c-9b41-141f38f96d4f,1/1/11,Vietnam,English
6c11d981-bbdf-44a8-9b65-f25f05dfbc01,1/1/17,Vietnam,NULL
ddc77e76-e61f-4c28-8e54-b8e28a3693bb,1/1/01,Colombia,NULL
eba28b0b-f43c-4a83-ba3c-8ab3fee132fa,1/1/17,El Salvador,NULL
3e91f1a9-0cfe-40d7-bae9-39fe9e94cf30,1/1/95,Colombia,NULL
b868e9bb-2e14-461a-aca1-cd065272430f,1/1/17,Zambia,NULL
11b7a5d0-d532-419a-bdfb-d6b01ecafc5e,1/1/70,Colombia,NULL
257d4ddd-2c6c-4959-8beb-cc4e882aa130,1/1/97,Vietnam,NULL
332acb24-639f-4633-b076-b4902b7b75b4,1/1/10,Chile,Spanish
11d38181-8597-483d-abb6-40dbe264a5d2,1/1/94,Chile,NULL
07f49a48-c05d-4638-96b0-1a3ffcdf596f,1/1/17,Argentina,NULL
1eeb7af5-117e-47cb-97c7-3a62fb8d14a9,1/1/17,Argentina,NULL
eb058020-68ee-489a-b25c-231463e15bcb,1/1/08,Vietnam,NULL
a164cd86-7210-46c8-a28b-b0ed7fd710b8,1/1/17,Argentina,Spanish
3c617986-8e3f-44b6-b27b-ad4d2b0a5bf4,1/1/05,Colombia,NULL
8e23e593-ff81-4d56-b0aa-fe5c6ad4ae85,1/1/05,Colombia,NULL
